Name,Num,Freq(GHz),Pstat(nW),Edyn(nJ/Gacc),Area(um^2),Gate,JJ,Latency(ps),Pstat_sum(nW),Edyn_sum(nJ/Gacc),Area_sum(um^2),Gate_sum,JJ_sum
pdu_ctrl,1,86.21,355695,440.64,996100,200,1081,165.32,355695,440.64,996100,200,1081
pdu_lqindexer,1,86.21,706763,872.59,2617500,403,2159,189.48,706763,872.59,2617500,403,2159
ndroram_pchmap,1,86.21,5934885,7317.97,18890000,3501,18231,0.0,5934885,7317.97,18890000,3501,18231
demux_pchmap,1,86.21,2453996,2975.52,8556200,1483,7106,195.16,2453996,2975.52,8556200,1483,7106
pdu_decoder,1,86.21,9933949,12006.36,34105600,6044,28954,384.0,9933949,12006.36,34105600,6044,28954
